	SFC-023_S32_L002_alignment.bam	SFC-025_S33_L002_alignment.bam	SFC13_S23_L002_alignment.bam	SFC14_S17_L001_alignment.bam	SFC15-CM_S29_L002_alignment.bam	SFC16_S6_L001_alignment.bam	SFC17_S7_L001_alignment.bam	SFC-18_S20_L002_alignment.bam	SFC19_S24_L002_alignment.bam	SFC-21_S22_L002_alignment.bam	SFC22_S9_L001_alignment.bam	SFD1-CM_S28_L002_alignment.bam	SFM-10_S1_L001_alignment.bam	SFM-1_S11_L001_alignment.bam	SFM-3_S12_L001_alignment.bam	SFM-5_S2_L001_alignment.bam	SFM-6_S3_L001_alignment.bam	SFM-7_S13_L001_alignment.bam	SFM-8_S8_L001_alignment.bam	SFM9_S10_L001_alignment.bam	SFU2_S5_L001_alignment.bam	SFU-3_S21_L002_alignment.bam	SXC2_S4_L001_alignment.bam	IFC63_S16_L001_alignment.bam	IFC66_S31_L002_alignment.bam	IFD6_S1alignment.bam	IFD8_S2alignment.bam	IFM047_S10alignment.bam	IFM-049_S6alignment.bam	IFM050_S11alignment.bam	IFM054_S12alignment.bam	IFM058_S13alignment.bam	IFM060_S14alignment.bam	IFM061_S15alignment.bam	IFM12_S16alignment.bam	IFM14_S7alignment.bam	IFM21_S3alignment.bam	IFM23_S4alignment.bam	IFM24_S5alignment.bam	IFM26_S8alignment.bam	IFM27_S9alignment.bam	IFM53_S14_L001_alignment.bam	IFM56_S15alignment.bam	IFM57_S30_L002_alignment.bam
Cluster-10.254	0	0	0	0	0	0	6	0	0	0	0	0	3	0	5	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	18	0	0	2	0	0	1	0	0	0	0
Cluster-10.255	0	0	0	0	0	0	143	0	0	0	0	0	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	11	0	0	0	0	0	0	0
Cluster-10.256	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
Cluster-10.257	0	0	0	0	0	0	0	58	0	1	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21
Cluster-10.258	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	4	17	0	0	0	0	0	0	0	0	0	0	0	1	5	0	0	0
Cluster-10.259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42
Cluster-10.260	0	0	0	0	0	0	3	0	0	0	0	0	0	12	0	0	0	0	1	0	0	0	0	0	1	0	0	4	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.262	0	0	82	0	0	0	0	1	0	0	0	0	0	3	3	0	0	0	0	0	4	0	0	4	0	0	0	0	0	97	0	0	0	3	0	0	8	0	0	0	0	1	0	0
Cluster-10.263	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	1	2	64	0	0	0	0	0	0	0	0	0	0	6	0	1	0
Cluster-10.265	0	0	133	0	427	0	0	0	0	0	2	0	0	0	46	0	1	0	2	0	0	0	0	0	14	0	0	1	11	4339	0	0	0	0	0	14	0	0	1	0	245	0	69	1
Cluster-10.266	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	2	0	26	0	0	4	0	0	0	0	0	0	0	4	0	0	0
Cluster-10.267	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.268	1	0	1	0	3	0	0	0	0	0	0	0	0	0	4	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	1	0	0	0
Cluster-10.269	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.270	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.271	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	177	0	0	0	0	0	0	0	0	0
Cluster-10.272	0	0	0	0	355	2	0	0	0	0	0	0	18	0	0	0	16	0	0	0	5	0	0	5	3	0	0	0	65	0	0	4	0	3	1	0	22	0	4	0	0	18	0	0
Cluster-10.273	0	0	0	0	0	0	96	0	16	0	0	0	0	0	0	0	3	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Cluster-10.274	0	0	0	2	0	0	0	0	0	2	0	0	0	31	0	0	0	0	0	0	0	38	0	0	0	0	18	88	0	0	1	0	0	1	0	0	1	0	1	4	18	0	0	0
Cluster-10.275	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1503	0	0	0	0	0	0	69	0	7	0	1	3	0	0	1	0	0	0	2	0	0	0	1	0	378
Cluster-10.276	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	746	0	0	0	0
Cluster-10.277	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	157	0	0	0	0	0	0	0	0	0
Cluster-10.278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0
Cluster-10.279	0	0	0	26	0	0	0	1	2	1	4	0	1	13	0	0	1	1	6	0	0	16	0	0	0	3	2	0	1	10627	1	2	0	1	2	1	0	0	0	2	3	0	0	0
Cluster-10.280	0	0	420	0	0	4	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	146	25	0	0	0	0	0	0	0	0
Cluster-10.281	0	0	8	0	0	0	0	0	0	0	249	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.282	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	3	378	0	0	0	1	0	0	0	0	68	21	0	0	0	71	0	0	4	0	0
Cluster-10.283	2	0	0	0	0	0	0	0	0	0	0	0	21	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0
Cluster-10.284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.285	1	0	0	0	0	0	4	0	0	0	0	0	350	0	0	6	0	0	1	0	1028	0	30	2017	19	0	2	0	73	4	0	71	1	1836	3	5	568	1	685	1	2	287	1	0
Cluster-10.286	0	0	0	0	0	0	0	0	0	0	22	0	16	0	0	0	0	0	0	0	32	0	18	39	0	0	0	0	15	2	0	0	0	36	0	0	60	0	20	3	0	2	0	4
Cluster-10.287	0	0	0	0	0	1	1	0	0	0	4154	0	0	0	0	0	0	0	65	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	65	0	0	0	0	3	0	0	0	0	0	0	0	0	0	7	0	0	3	0	0	0	0	0	0	67
Cluster-10.289	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.290	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	92	0	0	0	0	1	33	0	28	70	0	0	0	0	0	0	0	0	0	0	1	0	0
Cluster-10.291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	820	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.293	0	0	9	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.294	0	1	1	162	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1846	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.297	1	0	23	0	0	5	5	2	2	0	15	0	3	0	2	4	1	2	4	0	1	0	0	4	22	1	9	26	0	145	10	1	0	3	10	0	12	0	5	0	34	0	0	0
Cluster-10.298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0
Cluster-10.299	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.300	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	200
Cluster-10.301	0	0	2	51	13	0	0	0	0	2	0	0	4	0	50	0	0	777	0	0	0	45	123	0	0	0	199	275	1	0	1	0	0	0	1	1	0	59	0	0	200	2	0	0
Cluster-10.302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	11253	2	1	0	3	2	0	2	0	1	2	1	0	0	0
Cluster-10.303	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.304	0	0	0	0	122	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	60	0	16	0
Cluster-10.305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	61	9	0	0	0	0	34	0	0	0
Cluster-10.306	0	0	1	0	0	0	0	1	53	0	1	0	1	0	3	0	0	3	2	0	0	0	0	1	2	0	5	6	32	29	2	0	0	0	0	0	2	0	0	0	1	0	0	0
Cluster-10.307	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	1	0	0	17	0	0	1	86	36	0	1	0	0	0
Cluster-10.308	0	0	0	0	0	0	706	0	0	11	67	0	0	1	1	0	0	0	0	0	5	0	19	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	67
Cluster-10.309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	2102	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Cluster-10.311	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	490	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.312	0	0	1	0	0	73	1	3	0	0	1	0	0	0	1	0	147	815	1	0	0	1	0	0	0	2	1	2	0	0	4	2	0	0	0	0	0	0	0	2	0	13	0	0
Cluster-10.313	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.314	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.315	0	0	17	0	0	0	2	66	0	0	1	0	3	0	2	0	0	0	0	0	1	0	0	2	0	0	0	3	0	33	0	2	0	1	1	0	5	0	0	0	1	0	0	0
Cluster-10.316	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.317	5	1	0	3	3	0	4	1	0	1	3200	0	3	4	2	5	3	1	497	0	1	3	1	0	2	0	0	0	0	1	0	2	6	2	0	0	0	0	0	0	0	4	5	123
Cluster-10.318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	340	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Cluster-10.319	0	0	3	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	6	0	0
Cluster-10.320	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Cluster-10.321	0	0	0	0	0	0	426	0	0	0	2	0	0	0	0	0	0	0	0	0	8	0	0	0	2	0	0	0	0	0	0	0	0	4	0	0	0	3	10	0	0	0	0	0
Cluster-10.322	0	2	169	0	0	0	0	0	0	0	0	0	0	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.323	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	191	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.324	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	4	0	0	0	0	44	0	0	0	1	244	0
Cluster-10.325	0	0	0	0	0	0	0	0	0	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	53	7	0	0	0	0	65	0	0	0
Cluster-10.327	0	0	7	6	1	0	0	0	1	0	1	0	0	0	46	0	0	16	2	0	0	1	0	0	0	1	3	4	0	2	4	0	1	0	0	0	0	0	0	0	1	0	0	3
Cluster-10.328	0	0	0	0	82	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	5	0	0	0	0	0
Cluster-10.329	0	0	0	0	0	0	0	0	0	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1386	0	0	0	1	0	0	0	0	0	0	0	0	0	26
Cluster-10.330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	154	23	0	0	0	0	207	0	0	0
Cluster-10.331	1	1	0	0	0	0	0	0	0	0	0	0	180	1	0	0	39	2117	0	0	2	0	46	924	924	0	13	31	191	1	51	1	0	778	4	0	309	2	123	4	0	91	1	0
Cluster-10.332	0	0	0	0	21	0	524	0	0	0	0	0	476	0	0	0	0	141	1	1	46	0	0	49	0	0	0	0	1	188	0	0	0	115	34	16	91	3	99	0	0	0	0	0
Cluster-10.333	0	0	0	0	500	0	1	0	0	0	0	0	134	0	0	0	7	0	0	0	10	0	0	0	0	6	3	13	402	215	0	0	0	0	110	0	130	0	0	0	0	0	0	0
Cluster-10.334	2	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	20	0	0	3	0	1	15	141	0	0	186	0	0	1	0	0	0	0	3	0	14	0	0	0
Cluster-10.335	0	0	7	0	0	0	1	1	1	0	11	0	0	5	1	1	1	6	2	0	1	0	0	3	10	0	3	19	2	21	8	3	0	3	0	0	6	1	0	4	9	3	2	0
Cluster-10.336	0	0	1	1	0	0	4	1	0	0	4	0	222	0	0	0	0	1	8	0	0	0	0	27	0	0	0	0	1	3	0	48	2	803	10	0	3	5	1349	0	0	0	0	0
Cluster-10.337	0	0	0	1	0	0	1	47	0	0	1444	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138
Cluster-10.338	2	0	40	0	6	1	13	4	14	413	41	0	6	25	7	1	12	2	17	0	9	6	7	40	0	11	29	37	1	773	8	20	0	24	3	0	48	2	19	13	10	9	0	3
Cluster-10.339	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	159	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2643	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Cluster-10.341	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	14	0	0	0	0
Cluster-10.342	0	0	0	0	0	0	1673	0	0	0	1	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	3	0	0	0	0	0	0
Cluster-10.343	0	0	116	0	26	0	0	0	0	0	413	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	12
Cluster-10.344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	7	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.345	0	1	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.347	0	0	0	0	0	0	0	0	0	0	10	0	1	0	0	0	0	0	0	0	1	1	1	8	0	5	0	0	2	45	0	0	0	5	0	0	9	0	8	0	0	0	0	10
Cluster-10.348	0	1	22	1	55	91	34	72	21	7	54	0	49	78	10	7	12	36	0	0	23	6	0	29	901	0	29	44	62	512	18	175	0	65	229	7	26	2	42	26	13	19	0	7
Cluster-10.349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	637	0	0	0	0	0	0	0	0	0
Cluster-10.350	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	1	4	0	0	0	0	1	0	0	0	0
Cluster-10.351	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	8	0	0	102	137	2	2	48	0	0	82	2	671	1	1	74	0	0	6	0	0
Cluster-10.352	0	0	0	55	0	0	46	0	0	0	1	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.353	18	0	34	0	0	0	1	0	0	0	0	0	0	1	13	0	0	0	1	0	0	0	0	0	1	0	0	0	1	1	2	0	0	0	3	0	0	1	0	0	0	0	0	0
Cluster-10.354	2	1	92	11	0	0	0	17	0	0	0	0	0	0	33	0	0	0	0	0	6	1	0	1	0	0	0	0	5	0	0	0	0	7	0	0	2	0	12	45	0	0	0	0
Cluster-10.355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.356	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	30	0	0	0	17	98	1	1	190	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.357	0	2	0	2	197	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	2	1	0	12	0	1	81	1123	236	4	577	0	1	43	0	0	0	0	22	10	88	5	0	0
Cluster-10.358	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	2	361	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	324
Cluster-10.359	0	0	0	0	0	0	0	0	0	0	166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113	131	0	0	88	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0
Cluster-10.361	0	0	2	0	0	0	1	0	2	0	2	0	1	3	2	1	0	3	2	0	1	0	0	0	20	0	0	6	1	12	4	2	0	3	0	0	9	0	2	1	4	1	0	0
Cluster-10.362	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	2	0	0	0	0	0
Cluster-10.363	0	0	3	1	0	0	1	0	91	0	1	0	421	1	0	2	0	11	328	0	1705	0	0	664	0	2	51	400	286	0	211	99	0	1326	1	0	207	0	1911	0	2	2	1	0
Cluster-10.364	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Cluster-10.365	0	0	0	0	0	0	2	0	0	0	687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	3826	0	0	0	0	0	0	0	0	2	1	0	1	0	90
Cluster-10.366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	284	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.367	0	0	0	0	0	0	0	0	0	0	322	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	75
Cluster-10.368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.369	3	0	1	0	0	3	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	5	0	3	4	0	8	3	6	0	1	0	0	8	0	1	0	2	0	0	0
Cluster-10.370	0	0	0	1	0	151	1	10	0	0	4	0	3	1	0	0	146	10636	4	0	1	0	0	2	0	1	11	17	3	14	23	0	0	0	0	0	0	0	0	12	0	26	1	0
Cluster-10.371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0
Cluster-10.372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	2	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.373	0	0	0	1	2	0	0	0	0	0	121	0	1	0	0	11	0	0	531	0	0	0	0	0	0	0	1	5	0	21	2	581	0	1	0	0	0	0	0	0	0	0	0	0
Cluster-10.374	0	0	0	0	5	0	272	0	13	17	0	0	6	0	0	0	0	0	0	0	1	0	0	0	0	2	1	0	0	10191	0	0	0	0	0	2	2	1	1	2	5	0	0	0
Cluster-10.375	0	0	0	0	0	0	0	0	0	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	9	0	0	1	7	0	0
Cluster-10.377	13	0	0	9	18	3	4	1	0	1	10	0	0	8	2	7	2	0	2	0	1	19	1	0	5	13	1	0	0	1287	0	0	11	0	0	0	0	0	0	0	0	6	14	2
Cluster-10.378	2	0	10	0	9	7	1	14	5	0	48	0	6	8	5	4	0	4	23	0	10	0	0	9	71	9	17	29	6	79	11	39	4	23	0	0	69	1	15	16	7	3	0	0
Cluster-10.379	0	0	0	0	0	2	2	1	0	0	3	0	4	0	0	0	0	0	4	0	2	0	0	1	23	1	0	1	2	30	1	2	0	2	14	0	20	0	1	2	15	2	0	0
Cluster-10.380	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	82	2	2	0	0	0	0	0
Cluster-10.381	1	0	0	0	0	3	0	0	0	0	0	0	18	0	0	0	0	0	9	0	12	0	0	4	54	0	0	0	0	1	0	0	0	24	11	0	37	3	0	0	3	7	0	0
Cluster-10.382	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	2	0	0
Cluster-10.383	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.385	0	0	0	3	1	0	1867	0	0	0	2	0	0	0	0	0	0	0	2	0	137	9	1	0	0	23	0	2	0	8	1	0	9	0	0	11	0	0	0	0	0	0	0	0
Cluster-10.386	0	0	0	0	0	0	0	178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	103	0	0	0	155	0	0	0	0	0	0	0	0	0	0	763	0	0	0
Cluster-10.387	0	0	0	0	0	0	0	0	0	26	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Cluster-10.388	3	4	18	63	994	81	455	124	360	14	58	0	279	484	9	16	28	225	7	0	585	325	2	409	80	4	248	596	586	3845	351	205	2	938	2696	23	365	3	622	173	39	186	0	14
Cluster-10.389	0	0	0	0	0	0	0	0	0	0	41	0	0	1	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
